"","mgi_symbol","eventID","AS_type","chromosome_name","band"
"2136","Tet2","ENSMUSG00000040943;SE:3:133476635-133479342:133479365-133480133:-","SE","3","qG3"
"2137","Cables1","ENSMUSG00000040957;SE:18:11888829-11905925:11906002-11923360:+","SE","18","qA1"
"2138","Pde9a","ENSMUSG00000041119;SE:17:31460005-31460179:31460249-31461571:+","SE","17","qB1"
"2139","N4bp2l1","ENSMUSG00000041132;SE:5:150576767-150577172:150577299-150594264:-","SE","5","qG3"
"2140","Zmiz2","ENSMUSG00000041164;SE:11:6389513-6390271:6390497-6395125:+","SE","11","qA1"
"2141","Rpusd1","ENSMUSG00000041199;SE:17:25727847-25728181:25728391-25728523:+","SE","17","qA3.3"
"2142","Arhgap12","ENSMUSG00000041225;SE:18:6064421-6065705:6065845-6069831:-","SE","18","qA1"
"2143","Zfp236","ENSMUSG00000041258;SE:18:82658206-82664838:82664981-82668572:-","SE","18","qE3"
"2144","Mapk1ip1","ENSMUSG00000041775;SE:7:138837030-138840577:138840934-138845957:-","SE","7","qF4"
"2145","Ppp4r3a","ENSMUSG00000041846;SE:12:101044659-101045526:101045681-101049660:-","SE","12","qE"
"2146","Ipo9","ENSMUSG00000041879;SE:1:135391644-135391755:135391935-135394136:-","SE","1","qE4"
"2147","Git2","ENSMUSG00000041890;SE:5:114739281-114743731:114743880-114745429:-","SE","5","qF"
"2148","Zfand4","ENSMUSG00000042213;SE:6:116273872-116284740:116284815-116285854:+","SE","6","qE3"
"2149","Ubap2l","ENSMUSG00000042520;SE:3:90028377-90031296:90031370-90034065:-","SE","3","qF1"
"2150","Sh2b3","ENSMUSG00000042594;SE:5:121829076-121832503:121832590-121836550:-","SE","5","qF"
"2151","Stk40","ENSMUSG00000042608;SE:4:126104146-126117464:126117750-126118274:+","SE","4","qD2.2"
"2152","Pla2g6","ENSMUSG00000042632;SE:15:79302697-79303574:79303602-79304305:-","SE","15","qE1"
"2153","Pla2g6","ENSMUSG00000042632;SE:15:79318010-79327635:79327714-79328089:-","SE","15","qE1"
"2154","Rgsl1","ENSMUSG00000042641;SE:1:153790338-153793755:153793879-153794088:-","SE","1","qG3"
"2155","Nemp2","ENSMUSG00000043015;SE:1:52642412-52643168:52643236-52645261:+","SE","1","qC1.1"
"2156","Ifi209","ENSMUSG00000043263;SE:1:173641244-173641337:173641444-173642487:+","SE","1","qH3"
"2157","Usp48","ENSMUSG00000043411;SE:4:137635008-137636934:137636987-137637760:+","SE","4","qD3"
"2158","Cep164","ENSMUSG00000043987;SE:9:45779836-45781952:45782248-45785778:-","SE","9","qA5.2"
"2159","Npy5r","ENSMUSG00000044014;SE:8:66682148-66687373:66687495-66687965:-","SE","8","qB3.2"
"2160","Rell2","ENSMUSG00000044024;SE:18:37955916-37956328:37956567-37956929:+","SE","18","qB3"
"2161","Rsbn1","ENSMUSG00000044098;SE:3:103929024-103930037:103930154-103953637:+","SE","3","qF2.2"
"2162","Camsap3","ENSMUSG00000044433;SE:8:3606406-3606504:3606820-3607791:+","SE","8","qA1.1"
"2163","Cage1","ENSMUSG00000044566;SE:13:38028190-38032365:38032624-38036788:-","SE","13","qA3.3"
"2164","Setd2","ENSMUSG00000044791;SE:9:110574274-110577122:110577338-110590388:+","SE","9","qF2"
"2165","Dpy19l4","ENSMUSG00000045205;SE:4:11281124-11285078:11285173-11287475:-","SE","4","qA1"
"2166","Patl1","ENSMUSG00000046139;SE:19:11921563-11921921:11921994-11922467:+","SE","19","qA"
"2167","Ermp1","ENSMUSG00000046324;SE:19:29637396-29639857:29639984-29645967:-","SE","19","qC1"
"2168","Ppp1r3b","ENSMUSG00000046794;SE:8:35375805-35376567:35376753-35383984:+","SE","8","qA4"
"2169","Brox","ENSMUSG00000046836;SE:1:183292003-183292475:183292625-183294334:-","SE","1","qH5"
"2170","Gpr1","ENSMUSG00000046856;SE:1:63209899-63211584:63211714-63214164:-","SE","1","qC2"
"2171","Pramel12","ENSMUSG00000046862;SE:4:143413091-143415349:143415413-143416620:+","SE","4","qE1"
"2172","Tapt1","ENSMUSG00000046985;SE:5:44204328-44218104:44218234-44226414:-","SE","5","qB3"
"2173","Dync2h1","ENSMUSG00000047193;SE:9:7044428-7045349:7045369-7049083:-","SE","9","qA1"
"2174","Flacc1","ENSMUSG00000047528;SE:1:58678379-58679864:58679997-58690913:-","SE","1","qC1.3"
"2175","Wbp1l","ENSMUSG00000047731;SE:19:46599293-46606712:46606759-46644353:+","SE","19","qC3"
"2176","Ankrd16","ENSMUSG00000047909;SE:2:11784452-11785170:11785260-11786224:+","SE","2","qA1"
"2177","Tenm4","ENSMUSG00000048078;SE:7:96436858-96496244:96496340-96550012:+","SE","7","qE1"
"2178","Tenm4","ENSMUSG00000048078;SE:7:96553747-96643999:96644208-96694770:+","SE","7","qE1"
"2179","Dip2c","ENSMUSG00000048264;SE:13:9493176-9494834:9495001-9506579:+","SE","13","qA1"
"2180","Ggnbp1","ENSMUSG00000048731;SE:17:27018170-27022251:27022340-27025337:+","SE","17","qA3.3"
"2181","Polr1a","ENSMUSG00000049553;SE:6:71924697-71924968:71925039-71926284:+","SE","6","qC1"
"2182","Zfp672","ENSMUSG00000049755;SE:11:58319590-58322600:58322729-58323270:-","SE","11","qB1.3"
"2183","Il31ra","ENSMUSG00000050377;SE:13:112549580-112549714:112549790-112551869:-","SE","13","qD2.2"
"2184","Zscan29","ENSMUSG00000050619;SE:2:121164202-121164741:121164845-121166044:-","SE","2","qE5"
"2185","Zscan29","ENSMUSG00000050619;SE:2:121166718-121169199:121169403-121169810:-","SE","2","qE5"
"2186","Gpr183","ENSMUSG00000051212;SE:14:121955131-121961213:121961375-121965053:-","SE","14","qE5"
"2187","Senp8","ENSMUSG00000051705;SE:9:59737868-59739940:59740032-59750578:-","SE","9","qB"
"2188","2610001J05Rik","ENSMUSG00000052419;SE:6:13870740-13871056:13871146-13871439:-","SE","6","qA1"
"2189","2610001J05Rik","ENSMUSG00000052419;SE:6:13870740-13871056:13871163-13871439:-","SE","6","qA1"
"2190","Zfp961","ENSMUSG00000052446;SE:8:71951160-71965794:71965916-71966100:+","SE","8","qB3.3"
"2191","Plekhg3","ENSMUSG00000052609;SE:12:76547186-76547789:76547867-76560129:+","SE","12","qC3"
"2192","Rab7b","ENSMUSG00000052688;SE:1:131705721-131710678:131710711-131711620:+","SE","1","qE4"
"2193","Lins1","ENSMUSG00000053091;SE:7:66696306-66707025:66707124-66708040:+","SE","7","qC"
"2194","Fank1","ENSMUSG00000053111;SE:7:133776970-133831976:133832063-133853166:+","SE","7","qF3"
"2195","Rnf26","ENSMUSG00000053128;SE:9:44096193-44098401:44098594-44111442:-","SE","9","qA5.1"
"2196","Styx","ENSMUSG00000053205;SE:14:45356766-45358217:45358307-45359259:+","SE","14","qC1"
"2197","Chd8","ENSMUSG00000053754;SE:14:52201747-52202144:52202323-52202504:-","SE","14","qC2"
"2198","Adgrg4","ENSMUSG00000053852;SE:X:56942317-56949458:56949592-56954388:+","SE","X","qA5"
"2199","Stum","ENSMUSG00000053963;SE:1:180438363-180439106:180439114-180442544:-","SE","1","qH4"
"2200","Gon4l","ENSMUSG00000054199;SE:3:88855865-88856419:88856469-88857128:+","SE","3","qF1"
"2201","Dnajc8","ENSMUSG00000054405;SE:4:132538288-132541721:132541838-132544056:+","SE","4","qD2.3"
"2202","Zfp78","ENSMUSG00000055150;SE:7:6373253-6375519:6375614-6378209:+","SE","7","qA1"
"2203","Them7","ENSMUSG00000055312;SE:2:105224380-105284601:105284685-105297726:+","SE","2","qE2-qE3"
"2204","Lair1","ENSMUSG00000055541;SE:7:4010632-4028707:4029036-4055918:-","SE","7","qA1"
"2205","Ubl7","ENSMUSG00000055720;SE:9:57911059-57911717:57911825-57912638:+","SE","9","qB"
"2206","Tcf7l1","ENSMUSG00000055799;SE:6:72634232-72648801:72648842-72649120:-","SE","6","qC1"
"2207","Mta3","ENSMUSG00000055817;SE:17:83804597-83818362:83818552-83820180:+","SE","17","qE4"
"2208","Fancm","ENSMUSG00000055884;SE:12:65095905-65097302:65097508-65099248:+","SE","12","qC1"
"2209","Synpr","ENSMUSG00000056296;SE:14:13493632-13524948:13525046-13562918:+","SE","14","qA1"
"2210","AI987944","ENSMUSG00000056383;SE:7:41376872-41388108:41388255-41393227:-","SE","7","qB3"
"2211","Nbeal2","ENSMUSG00000056724;SE:9:110627187-110627269:110627358-110627807:-","SE","9","qF2"
"2212","Camk2b","ENSMUSG00000057897;SE:11:5972888-5976765:5976893-5979673:-","SE","11","qA1"
"2213","Sez6l","ENSMUSG00000058153;SE:5:112428570-112436283:112436474-112438402:-","SE","5","qF"
"2214","Usf2","ENSMUSG00000058239;SE:7:30955440-30955881:30956000-30956149:-","SE","7","qB1"
"2215","Phf21a","ENSMUSG00000058318;SE:2:92320459-92326916:92327164-92328312:+","SE","2","qE1"
"2216","Dhcr7","ENSMUSG00000058454;SE:7:143830265-143832850:143832920-143836638:+","SE","7","qF5"
"2217","Nap1l4","ENSMUSG00000059119;SE:7:143514637-143518850:143518885-143520384:-","SE","7","qF5"
"2218","Zfp933","ENSMUSG00000059423;SE:4:147828796-147833215:147833246-147848278:-","SE","4","qE2"
"2219","Max","ENSMUSG00000059436;SE:12:76938755-76939430:76939514-76939967:-","SE","12","qC3"
"2220","Zfp341","ENSMUSG00000059842;SE:2:154621863-154624855:154625051-154626778:+","SE","2","qH1"
"2221","Ube4a","ENSMUSG00000059890;SE:9:44935501-44937633:44937746-44937849:-","SE","9","qA5.2"
"2222","Sfmbt2","ENSMUSG00000061186;SE:2:10380235-10381023:10381066-10393265:+","SE","2","qA1"
"2223","Slc22a12","ENSMUSG00000061742;SE:19:6538799-6540329:6540497-6540575:-","SE","19","qA"
"2224","Cd200r4","ENSMUSG00000062082;SE:16:44820959-44830299:44830531-44832075:+","SE","16","qB4"
"2225","Gak","ENSMUSG00000062234;SE:5:108583149-108584232:108584378-108585341:-","SE","5","qF"
"2226","Zfp398","ENSMUSG00000062519;SE:6:47835920-47840252:47840647-47858929:+","SE","6","qB2.3"
"2227","Slc22a21","ENSMUSG00000063652;SE:11:53951355-53951707:53951842-53953001:-","SE","11","qB1.3"
"2228","Crem","ENSMUSG00000063889;SE:18:3273578-3276694:3276775-3280949:-","SE","18","qA1"
"2229","Mtx1","ENSMUSG00000064068;SE:3:89209421-89209505:89209659-89210032:-","SE","3","qF1"
"2230","Hnrnpr","ENSMUSG00000066037;SE:4:136311747-136314090:136314255-136316361:+","SE","4","qD3"
"2231","Phactr4","ENSMUSG00000066043;SE:4:132378563-132383282:132383362-132386892:-","SE","4","qD2.3"
"2232","Pomgnt2","ENSMUSG00000066235;SE:9:121983823-121984100:121984156-121995876:-","SE","9","qF4"
"2233","Serpina1a","ENSMUSG00000066366;SE:12:103858056-103859001:103859244-103863522:-","SE","12","qE"
"2234","Mthfs","ENSMUSG00000066442;SE:9:89211481-89215209:89215470-89226171:+","SE","9","qE3.1"
"2235","Zfp932","ENSMUSG00000066613;SE:5:109996633-110003353:110003452-110006944:+","SE","5","qF"
"2236","Vkorc1l1","ENSMUSG00000066735;SE:5:129942365-129978519:129978628-129982141:+","SE","5","qG1.3"
"2237","H2-M9","ENSMUSG00000067201;SE:17:36640558-36640687:36640962-36641534:-","SE","17","qB1"
"2238","Afdn","ENSMUSG00000068036;SE:17:13823458-13825943:13825987-13828929:+","SE","17","qA2"
"2239","Afdn","ENSMUSG00000068036;SE:17:13846639-13848355:13848375-13849108:+","SE","17","qA2"
"2240","Dap3","ENSMUSG00000068921;SE:3:88927070-88928447:88928527-88929396:-","SE","3","qF1"
"2241","Wfdc8","ENSMUSG00000070533;SE:2:164597778-164598997:164599139-164599949:-","SE","2","qH3"
"2242","Fryl","ENSMUSG00000070733;SE:5:73068914-73069883:73070004-73071105:-","SE","5","qC3.2"
"2243","Dgkd","ENSMUSG00000070738;SE:1:87940306-87941369:87941499-87942383:+","SE","1","qD"
"2244","Zfp827","ENSMUSG00000071064;SE:8:79186358-79188149:79188181-79189667:+","SE","8","qC1"
"2245","Lrrc73","ENSMUSG00000071073;SE:17:46254616-46255179:46255339-46255659:+","SE","17","qC"
"2246","1700086L19Rik","ENSMUSG00000071265;SE:12:74285638-74288708:74288934-74295323:+","SE","12","qC3"
"2247","Phf20l1","ENSMUSG00000072501;SE:15:66597447-66597665:66597754-66604027:+","SE","15","qD1-qD2"
"2248","Pnldc1","ENSMUSG00000073460;SE:17:12892823-12894360:12894415-12895512:-","SE","17","qA1"
"2249","Btbd19","ENSMUSG00000073771;SE:4:117123782-117124504:117124726-117125329:-","SE","4","qD1"
"2250","Rpl13a","ENSMUSG00000074129;SE:7:45127092-45127209:45127274-45127496:-","SE","7","qB3"
"2251","Zfp788","ENSMUSG00000074165;SE:7:41633694-41634680:41634710-41647491:+","SE","7","qB3"
"2252","Peak1","ENSMUSG00000074305;SE:9:56260762-56318663:56318820-56374376:-","SE","9","qB"
"2253","Platr25","ENSMUSG00000074863;SE:13:62675645-62705701:62705761-62706130:-","SE","13","qB3"
"2254","Slc22a29","ENSMUSG00000075044;SE:19:8161631-8162649:8162757-8169155:-","SE","19","qA"
"2255","Pde11a","ENSMUSG00000075270;SE:2:76113554-76136367:76136459-76137339:-","SE","2","qC3"
"2256","Fnbp1","ENSMUSG00000075415;SE:2:31044896-31048205:31048288-31052985:-","SE","2","qB"
"2257","Ube2v1","ENSMUSG00000078923;SE:2:167609247-167610304:167610429-167617829:-","SE","2","qH3"
"2258","Rps6kc1","ENSMUSG00000089872;SE:1:190899571-190904943:190905118-190911556:-","SE","1","qH6"
"2259","Ttbk2","ENSMUSG00000090100;SE:2:120822608-120825242:120825315-120850056:-","SE","2","qE5"
"2260","Abhd12b","ENSMUSG00000090121;SE:12:70154265-70159342:70159469-70161451:+","SE","12","qC2"
"2261","Abhd12b","ENSMUSG00000090121;SE:12:70166966-70169194:70169323-70169740:+","SE","12","qC2"
"2262","Cfb","ENSMUSG00000090231;SE:17:34857821-34858498:34858595-34859009:-","SE","17","qB1"
"2263","4930523C07Rik","ENSMUSG00000090394;SE:1:160044753-160070123:160070232-160070700:+","SE","1","qH1"
"2264","Tex9","ENSMUSG00000090626;SE:9:72461990-72473658:72473792-72478340:-","SE","9","qD"
"2265","Vmn2r20","ENSMUSG00000094145;SE:6:123386154-123389559:123390744-123393851:-","SE","6","qF2"
"2266","Olfr916","ENSMUSG00000094701;SE:9:38658406-38658679:38658757-38659625:-","SE","9","qA5.1"
"2267","Gm3336","ENSMUSG00000095026;SE:8:70718632-70720420:70720728-70721777:+","SE","8","qB3.3"
"2268","Zfp870","ENSMUSG00000095325;SE:17:32886083-32890294:32890411-32891441:-","SE","17","qB1"
"2269","Iqank1","ENSMUSG00000102018;SE:15:76009945-76011336:76011424-76014903:+","SE","15","qD3"
"2270","Mrpl33","ENSMUSG00000106918;SE:5:31616487-31629616:31629720-31650303:+","SE","5","qB1"
"2271","Flt3l","ENSMUSG00000110206;SE:7:45132412-45133423:45133501-45133898:-","SE","7","qB3"
"2272","9030025P20Rik","ENSMUSG00000116953;SE:17:14982389-14982889:14983034-14984818:+","SE","17","qA2"
"2273","Clcn4","ENSMUSG00000000605;A3:7:7296878-7298692:7295183-7298692:-","A3","7","qA1"
"2274","Uhrf1","ENSMUSG00000001228;A3:17:56312967-56313041:56312967-56313065:+","A3","17","qD"
"2275","Ramp2","ENSMUSG00000001240;A3:11:101247144-101247403:101247144-101247571:+","A3","11","qD"
"2276","Ciao3","ENSMUSG00000002280;A3:17:25775141-25776949:25775141-25776966:+","A3","17","qA3.3"
"2277","Daxx","ENSMUSG00000002307;A3:17:33913726-33913806:33913726-33913843:+","A3","17","qB1"
"2278","Tsc2","ENSMUSG00000002496;A3:17:24632111-24632538:24632106-24632538:-","A3","17","qA3.3"
"2279","Cd36","ENSMUSG00000002944;A3:5:17828984-17829456:17828981-17829456:-","A3","5","qA3"
"2280","Pih1d1","ENSMUSG00000003423;A3:7:45154420-45156293:45154420-45156306:+","A3","7","qB3"
"2281","Nfat5","ENSMUSG00000003847;A3:8:107358766-107361744:107358766-107361747:+","A3","8","qD3"
"2282","Arhgef40","ENSMUSG00000004562;A3:14:52004116-52004600:52004116-52004612:+","A3","14","qC2"
"2283","Myo9b","ENSMUSG00000004677;A3:8:71354135-71354514:71354135-71354517:+","A3","8","qB3.3"
"2284","Matk","ENSMUSG00000004933;A3:10:81258539-81259174:81258539-81259177:+","A3","10","qC1"
"2285","Wdr1","ENSMUSG00000005103;A3:5:38561201-38561516:38561196-38561516:-","A3","5","qB3"
"2286","Mob1b","ENSMUSG00000006262;A3:5:88743470-88745042:88743470-88745057:+","A3","5","qE1"
"2287","Kmt2b","ENSMUSG00000006307;A3:7:30570841-30573960:30570838-30573960:-","A3","7","qB1"
"2288","Slc4a3","ENSMUSG00000006576;A3:1:75551820-75552128:75551820-75552153:+","A3","1","qC4"
"2289","Slc4a3","ENSMUSG00000006576;A3:1:75551820-75552139:75551820-75552153:+","A3","1","qC4"
"2290","1700109H08Rik","ENSMUSG00000008307;A3:5:3577344-3580405:3577344-3580453:+","A3","5","qA1"
"2291","Hdac5","ENSMUSG00000008855;A3:11:102218490-102224734:102218487-102224734:-","A3","11","qD"
"2292","Stx5a","ENSMUSG00000010110;A3:19:8750027-8754877:8750027-8754909:+","A3","19","qA"
"2293","Ebf3","ENSMUSG00000010476;A3:7:137198689-137199094:137198581-137199094:-","A3","7","qF3"
"2294","Tnpo3","ENSMUSG00000012535;A3:6:29554980-29555153:29554962-29555153:-","A3","6","qA3.3"
"2295","Hps5","ENSMUSG00000014418;A3:7:46778199-46779072:46778100-46779072:-","A3","7","qB3"
"2296","Surf1","ENSMUSG00000015790;A3:2:26915749-26915955:26915729-26915955:-","A3","2","qA3"
"2297","Lbp","ENSMUSG00000016024;A3:2:158322114-158324509:158322114-158324611:+","A3","2","qH1"
"2298","Slc35c2","ENSMUSG00000017664;A3:2:165283603-165287784:165283535-165287784:-","A3","2","qH3"
"2299","Ctsa","ENSMUSG00000017760;A3:2:164833196-164833724:164833196-164833808:+","A3","2","qH3"
"2300","Ncor1","ENSMUSG00000018501;A3:11:62339068-62340408:62339065-62340408:-","A3","11","qB2"
"2301","Tysnd1","ENSMUSG00000020087;A3:10:61698428-61699443:61698428-61699484:+","A3","10","qB4"
"2302","Cnot2","ENSMUSG00000020166;A3:10:116549175-116581453:116549105-116581453:-","A3","10","qD2"
"2303","Lyrm7","ENSMUSG00000020268;A3:11:54849396-54850345:54848660-54850345:-","A3","11","qB1.3"
"2304","Dbnl","ENSMUSG00000020476;A3:11:5797175-5797284:5797175-5797287:+","A3","11","qA1"
"2305","Ska2","ENSMUSG00000020492;A3:11:87109304-87116104:87109304-87116145:+","A3","11","qC"
"2306","Fbf1","ENSMUSG00000020776;A3:11:116152947-116153953:116152944-116153953:-","A3","11","qE2"
"2307","Pals1","ENSMUSG00000021112;A3:12:78817771-78819187:78817771-78819204:+","A3","12","qC3"
"2308","Mta1","ENSMUSG00000021144;A3:12:113131000-113131316:113131000-113131363:+","A3","12","qF1"
"2309","Hsp90aa1","ENSMUSG00000021270;A3:12:110695780-110696252:110695680-110696252:-","A3","12","qF1"
"2310","Nup153","ENSMUSG00000021374;A3:13:46701087-46701604:46701081-46701604:-","A3","13","qA5"
"2311","Aopep","ENSMUSG00000021458;A3:13:63240331-63240525:63240331-63240724:+","A3","13","qB3"
"2312","Npr3","ENSMUSG00000022206;A3:15:11846385-11848469:11846382-11848469:-","A3","15","qA1"
"2313","Slc25a32","ENSMUSG00000022299;A3:15:39098242-39099873:39098197-39099873:-","A3","15","qB3.1"
"2314","Mief1","ENSMUSG00000022412;A3:15:80248051-80248241:80248051-80248327:+","A3","15","qE1"
"2315","Rhpn1","ENSMUSG00000022580;A3:15:75711898-75712257:75711898-75712292:+","A3","15","qD3"
"2316","Ly6e","ENSMUSG00000022587;A3:15:74955335-74957777:74955335-74957780:+","A3","15","qD3"
"2317","Ly6e","ENSMUSG00000022587;A3:15:74957463-74957777:74957463-74957780:+","A3","15","qD3"
"2318","Cep97","ENSMUSG00000022604;A3:16:55924850-55924969:55924679-55924969:-","A3","16","qC1.1"
"2319","Cd200r1","ENSMUSG00000022667;A3:16:44790224-44791469:44790224-44792489:+","A3","16","qB4"
"2320","Ccdc191","ENSMUSG00000022701;A3:16:43898231-43905346:43898231-43905351:+","A3","16","qB4"
"2321","Yars2","ENSMUSG00000022792;A3:16:16304703-16306463:16304703-16306498:+","A3","16","qA2"
"2322","Dop1b","ENSMUSG00000022946;A3:16:93803590-93806388:93803590-93806405:+","A3","16","qC4"
"2323","Scaf4","ENSMUSG00000022983;A3:16:90242718-90242872:90242652-90242872:-","A3","16","qC3.3"
"2324","Enah","ENSMUSG00000022995;A3:1:181922500-181923560:181921960-181923560:-","A3","1","qH5"
"2325","Wdr4","ENSMUSG00000024037;A3:17:31503666-31509769:31503651-31509769:-","A3","17","qB1"
"2326","Cuta","ENSMUSG00000024194;A3:17:26939195-26939317:26939092-26939317:-","A3","17","qA3.3"
"2327","Celf4","ENSMUSG00000024268;A3:18:25505018-25537677:25505015-25537677:-","A3","18","qA2"
"2328","Nhlrc2","ENSMUSG00000025078;A3:19:56570871-56574758:56570871-56574817:+","A3","19","qD2"
"2329","Shmt2","ENSMUSG00000025403;A3:10:127521115-127522288:127521106-127522288:-","A3","10","qD3"
"2330","Hras","ENSMUSG00000025499;A3:7:141191227-141191342:141191194-141191342:-","A3","7","qF4"
"2331","Asl","ENSMUSG00000025533;A3:5:130013533-130013963:130013515-130013963:-","A3","5","qG1.3"
"2332","Uqcrc1","ENSMUSG00000025651;A3:9:108936787-108937016:108936787-108937067:+","A3","9","qF2"
"2333","Wdr73","ENSMUSG00000025722;A3:7:80900453-80900644:80900436-80900644:-","A3","7","qD2"
"2334","Cracdl","ENSMUSG00000026090;A3:1:37612399-37613337:37612396-37613337:-","A3","1","qB"
"2335","Zfand2b","ENSMUSG00000026197;A3:1:75168707-75168831:75168707-75168834:+","A3","1","qC4"
"2336","Rgs1","ENSMUSG00000026358;A3:1:144248559-144248901:144247967-144248901:-","A3","1","qF"
"2337","Nucks1","ENSMUSG00000026434;A3:1:131928216-131929613:131928216-131929616:+","A3","1","qE4"
"2338","Strbp","ENSMUSG00000026915;A3:2:37584106-37586510:37580806-37586510:-","A3","2","qB"
"2339","Inpp5e","ENSMUSG00000026925;A3:2:26397971-26398556:26397924-26398556:-","A3","2","qA3"
"2340","Uap1l1","ENSMUSG00000026956;A3:2:25363857-25364101:25363829-25364101:-","A3","2","qA3"
"2341","Meis2","ENSMUSG00000027210;A3:2:115867379-115868745:115867358-115868745:-","A3","2","qE4"
"2342","Slc28a2","ENSMUSG00000027219;A3:2:122426635-122439854:122426635-122440124:+","A3","2","qE5"
"2343","Hps3","ENSMUSG00000027615;A3:3:20002417-20003225:20002413-20003225:-","A3","3","qA2"
"2344","Sema4a","ENSMUSG00000028064;A3:3:88451497-88451688:88451467-88451688:-","A3","3","qF1"
"2345","Rap1gds1","ENSMUSG00000028149;A3:3:138955461-138956194:138955458-138956194:-","A3","3","qH1"
"2346","Zranb2","ENSMUSG00000028180;A3:3:157536386-157536478:157536386-157536483:+","A3","3","qH4"
"2347","Spata1","ENSMUSG00000028188;A3:3:146489917-146493672:146489883-146493672:-","A3","3","qH2"
"2348","Ccne2","ENSMUSG00000028212;A3:4:11192717-11192815:11192717-11192818:+","A3","4","qA1"
"2349","Ephb2","ENSMUSG00000028664;A3:4:136675533-136683920:136675530-136683920:-","A3","4","qD3"
"2350","Srrm1","ENSMUSG00000028809;A3:4:135340607-135340847:135340604-135340847:-","A3","4","qD3"
"2351","Espn","ENSMUSG00000028943;A3:4:152134441-152135473:152134432-152135473:-","A3","4","qE2"
"2352","Clcn6","ENSMUSG00000029016;A3:4:148024224-148026533:148024215-148026533:-","A3","4","qE2"
"2353","Cenpa","ENSMUSG00000029177;A3:5:30669052-30669692:30669052-30669738:+","A3","5","qB1"
"2354","Tec","ENSMUSG00000029217;A3:5:72783774-72785917:72783758-72785917:-","A3","5","qC3.2"
"2355","Epha5","ENSMUSG00000029245;A3:5:84142383-84150342:84142380-84150342:-","A3","5","qE1"
"2356","Rassf6","ENSMUSG00000029370;A3:5:90608973-90609715:90608953-90609715:-","A3","5","qE1"
"2357","Rassf6","ENSMUSG00000029370;A3:5:90608992-90609715:90608953-90609715:-","A3","5","qE1"
"2358","Sdad1","ENSMUSG00000029415;A3:5:92298261-92300062:92298258-92300062:-","A3","5","qE2"
"2359","Ncor2","ENSMUSG00000029478;A3:5:125037379-125037861:125037376-125037861:-","A3","5","qG1.1"
"2360","Rab35","ENSMUSG00000029518;A3:5:115637766-115640080:115637766-115640084:+","A3","5","qF"
"2361","Cux1","ENSMUSG00000029705;A3:5:136327010-136332624:136326932-136332624:-","A3","5","qG2"
"2362","Zkscan1","ENSMUSG00000029729;A3:5:138085231-138092920:138085231-138092926:+","A3","5","qG2"
"2363","Etv6","ENSMUSG00000030199;A3:6:134036138-134137285:134036138-134137288:+","A3","6","qG1"
"2364","Rpl28","ENSMUSG00000030432;A3:7:4793626-4794050:4793626-4794064:+","A3","7","qA1"
"2365","Hddc3","ENSMUSG00000030532;A3:7:80343956-80344911:80343956-80345177:+","A3","7","qD2"
"2366","Ino80e","ENSMUSG00000030689;A3:7:126861292-126861476:126857952-126861476:-","A3","7","qF3"
"2367","Mrpl48","ENSMUSG00000030706;A3:7:100565427-100571252:100565279-100571252:-","A3","7","qE2"
"2368","Far1","ENSMUSG00000030759;A3:7:113526038-113539273:113526038-113539277:+","A3","7","qF1"
"2369","Rnf141","ENSMUSG00000030788;A3:7:110816850-110821254:110816847-110821254:-","A3","7","qE3"
"2370","Rrm1","ENSMUSG00000030978;A3:7:102465813-102466864:102465813-102466878:+","A3","7","qE2"
"2371","Wdr13","ENSMUSG00000031166;A3:X:8131625-8132287:8131591-8132287:-","A3","X","qA1.1"
"2372","Sytl4","ENSMUSG00000031255;A3:X:133962297-133981662:133962270-133981662:-","A3","X","qE3"
"2373","Hcfc1","ENSMUSG00000031386;A3:X:73947517-73947842:73947514-73947842:-","A3","X","qA7.3"
"2374","Ank1","ENSMUSG00000031543;A3:8:23123978-23132097:23123978-23132562:+","A3","8","qA2"
"2375","Dctd","ENSMUSG00000031562;A3:8:48137374-48138179:48137374-48138782:+","A3","8","qB1.2"
"2376","Wdr59","ENSMUSG00000031959;A3:8:111459049-111460583:111459046-111460583:-","A3","8","qE1"
"2377","Rexo2","ENSMUSG00000032026;A3:9:48474899-48475120:48474370-48475120:-","A3","9","qA5.3"
"2378","Zpr1","ENSMUSG00000032078;A3:9:46273367-46273478:46273367-46273521:+","A3","9","qA5.2"
"2379","Commd4","ENSMUSG00000032299;A3:9:57156033-57156172:57155982-57156172:-","A3","9","qB"
"2380","Commd4","ENSMUSG00000032299;A3:9:57156033-57156172:57156011-57156172:-","A3","9","qB"
"2381","Nktr","ENSMUSG00000032525;A3:9:121741743-121742565:121741743-121742640:+","A3","9","qF4"
"2382","Pfkm","ENSMUSG00000033065;A3:15:98092665-98112121:98092665-98112154:+","A3","15","qF1"
"2383","Gstt2","ENSMUSG00000033318;A3:10:75832832-75833652:75832811-75833652:-","A3","10","qC1"
"2384","Casp4","ENSMUSG00000033538;A3:9:5308914-5321258:5308914-5321426:+","A3","9","qA1"
"2385","Engase","ENSMUSG00000033857;A3:11:118485905-118486445:118485905-118486448:+","A3","11","qE2"
"2386","Usp36","ENSMUSG00000033909;A3:11:118285999-118287667:118285834-118287667:-","A3","11","qE2"
"2387","Vps18","ENSMUSG00000034216;A3:2:119289130-119290121:119289130-119290153:+","A3","2","qE5"
