"","mgi_symbol","eventID","AS_type","chromosome_name","band"
"1125","Ccm2l","ENSMUSG00000027474;A5:2:153071016-153071758:153071005-153071758:+","A5","2","qH1"
"1126","Ccm2l","ENSMUSG00000027474;SE:2:153074907-153076401:153076464-153078482:+","SE","2","qH1"
"1127","Iqsec1","ENSMUSG00000034312;AF:6:90694850-90716208:90716529:90694850-90757449:90757550:-","AF","6","qD1"
"1128","Evi5","ENSMUSG00000011831;AF:5:107842300-107868238:107868388:107842300-107868791:107868899:-","AF","5","qF"
"1129","Gjc1","ENSMUSG00000034520;A5:11:102802916-102818970:102802916-102819060:-","A5","11","qE1"
"1130","Hoxd11","ENSMUSG00000042499;AF:2:74679557:74679809-74683903:74682323:74683167-74683903:+","AF","2","qC3"
"1131","Ccdc120","ENSMUSG00000031150;AF:X:7738523-7740128:7740210:7738523-7741212:7741341:-","AF","X","qA1.1"
"1132","Slc19a3","ENSMUSG00000038496;SE:1:83026380-83028013:83028142-83038370:-","SE","1","qC5"
"1133","Myo18a","ENSMUSG00000000631;AF:11:77777265:77778314-77817619:77801298:77801380-77817619:+","AF","11","qB5"
"1134","Lrrc56","ENSMUSG00000038637;AF:7:141194176:141194617-141195908:141195143:141195216-141195908:+","AF","7","qF4"
"1135","Fubp1","ENSMUSG00000028034;RI:3:152231877:152232022-152232395:152234570:+","RI","3","qH3"
"1136","St3gal6","ENSMUSG00000022747;MX:16:58493861-58507448:58507614-58523927:58493861-58523502:58523672-58523927:-","MX","16","qC1.2"
"1137","Eef1d","ENSMUSG00000055762;AF:15:75901255-75909245:75909355:75901255-75909460:75909547:-","AF","15","qD3"
"1138","Oaz2","ENSMUSG00000040652;A5:9:65686271-65686273:65686268-65686273:+","A5","9","qC"
"1139","Gas2","ENSMUSG00000030498;AL:7:51953301-51965277:51965987:51953301-51993291:51994458:+","AL","7","qB4"
"1140","Mapk10","ENSMUSG00000046709;AL:5:102907950:102913327-102926072:102920278:102921137-102926072:-","AL","5","qE5"
"1141","Setd1a","ENSMUSG00000042308;AF:7:127776670:127777347-127778113:127777695:127777784-127778113:+","AF","7","qF3"
"1142","Banp","ENSMUSG00000025316;AF:8:121949750:121949847-121974427:121950580:121950648-121974427:+","AF","8","qE1"
"1143","Mia2","ENSMUSG00000021000;AF:12:59129765:59129896-59136064:59131453:59131604-59136064:+","AF","12","qC1"
"1144","Abca5","ENSMUSG00000018800;A5:11:110329256-110337485:110329256-110337594:-","A5","11","qE1"
"1145","Atp5c1","ENSMUSG00000025781;A5:2:10069727-10079686:10069727-10079904:-","A5","2","qA1"
"1146","Cog4","ENSMUSG00000031753;AL:8:110851450-110852286:110852345:110851450-110853670:110853792:+","AL","8","qE1"
"1147","Rai1","ENSMUSG00000062115;AF:11:60140082:60140370-60185096:60175879:60175961-60185096:+","AF","11","qB1.3"
"1148","Rbm6","ENSMUSG00000032582;AF:9:107860459-107872203:107872421:107860459-107872649:107872735:-","AF","9","qF1"
"1149","Dpp3","ENSMUSG00000063904;AF:19:4927059-4927948:4927986:4927059-4928220:4928247:-","AF","19","qA"
"1150","Eipr1","ENSMUSG00000036613;AF:12:28862849:28863122-28864670:28863334:28863649-28864670:+","AF","12","qA2"
"1151","Tmem234","ENSMUSG00000028797;A5:4:129601314-129601407:129601134-129601407:+","A5","4","qD2.2"
"1152","Ccne1","ENSMUSG00000002068;RI:7:38106279:38106347-38106596:38106683:-","RI","7","qB3"
"1153","Rasgef1b","ENSMUSG00000089809;AL:5:99556527:99558945-99728744:99723455:99725571-99728744:-","AL","5","qE3-qE4"
"1154","Rell2","ENSMUSG00000044024;SE:18:37956994-37957589:37957774-37958014:+","SE","18","qB3"
"1155","Idi1","ENSMUSG00000058258;A5:13:8888115-8890318:8888098-8890318:+","A5","13","qA1"
"1156","Epha7","ENSMUSG00000028289;A3:4:28943378-28947528:28943378-28947540:+","A3","4","qA4"
"1157","Fam110b","ENSMUSG00000049119;AF:4:5772879:5772954-5798269:5798084:5798182-5798269:+","AF","4","qA1"
"1158","Sh2d3c","ENSMUSG00000059013;AF:2:32727706:32727806-32737519:32735281:32735922-32737519:+","AF","2","qB"
"1159","Rbms3","ENSMUSG00000039607;SE:9:116578702-116586018:116586095-116636369:-","SE","9","qF3"
"1160","Lpcat1","ENSMUSG00000021608;SE:13:73467517-73484261:73484403-73488887:+","SE","13","qC1"
"1161","Nif3l1","ENSMUSG00000026036;AL:1:58457863-58461141:58463456:58457863-58480986:58481816:+","AL","1","qC1.3"
"1162","Zfp384","ENSMUSG00000038346;RI:6:125024033:125024270-125024746:125025082:+","RI","6","qF2"
"1163","Golt1a","ENSMUSG00000103421;A5:1:133309965-133319281:133309911-133319281:+","A5","1","qE4"
"1164","Kcnma1","ENSMUSG00000063142;MX:14:23386353-23425567:23425740-23435950:23386353-23432233:23432241-23435950:-","MX","14","qA3"
"1165","Otx2","ENSMUSG00000021848;AF:14:48662659-48664979:48665106:48662659-48667200:48667508:-","AF","14","qC1"
"1166","Atp5j","ENSMUSG00000022890;AF:16:84831507-84834892:84835155:84831507-84835421:84835602:-","AF","16","qC3.3"
"1167","Poli","ENSMUSG00000038425;AF:18:70528827-70529751:70530138:70528827-70530188:70530620:-","AF","18","qE2"
"1168","Smim8","ENSMUSG00000028295;A5:4:34771414-34771874:34771414-34771878:-","A5","4","qA5"
"1169","Rph3al","ENSMUSG00000020847;AF:11:75911059-75925754:75925891:75911059-75938249:75938429:-","AF","11","qB5"
"1170","Klhl6","ENSMUSG00000043008;AL:16:19956970:19957353-19982717:19966044:19966313-19982717:-","AL","16","qA3"
"1171","Sdr39u1","ENSMUSG00000022223;AL:14:55897902:55898012-55899184:55898257:55898477-55899184:-","AL","14","qC3"
"1172","Cd44","ENSMUSG00000005087;SE:2:102834335-102837813:102837938-102839358:-","SE","2","qE2"
"1173","Vsig10l","ENSMUSG00000070604;A3:7:43467705-43467954:43467705-43468055:+","A3","7","qB3"
"1174","Ppm1b","ENSMUSG00000061130;SE:17:85005566-85023032:85023079-85023696:+","SE","17","qE4"
"1175","Agtpbp1","ENSMUSG00000021557;AF:13:59544451-59556773:59557037:59544451-59557098:59557286:-","AF","13","qB2"
"1176","Agtpbp1","ENSMUSG00000021557;AF:13:59544451-59556773:59557037:59544451-59557098:59557286:-","AF","13","qB2"
"1177","Srsf11","ENSMUSG00000055436;SE:3:158023359-158024123:158024231-158026725:-","SE","3","qH4"
"1178","D430041D05Rik","ENSMUSG00000068373;SE:2:104255570-104258164:104258508-104409929:-","SE","2","qE2"
"1179","Aspscr1","ENSMUSG00000025142;AF:11:120673026:120673143-120674040:120673359:120673614-120674040:+","AF","11","qE2"
"1180","Washc3","ENSMUSG00000020056;AF:10:88201184:88201910-88213647:88204546:88204743-88213647:+","AF","10","qC1"
"1181","Pglyrp2","ENSMUSG00000079563;SE:17:32416103-32416878:32417088-32418108:-","SE","17","qB1"
"1182","Nsun4","ENSMUSG00000028706;AF:4:116044839-116046728:116046960:116044839-116048330:116048359:-","AF","4","qD1"
"1183","Jade1","ENSMUSG00000025764;A5:3:41565010-41581195:41565003-41581195:+","A5","3","qB"
"1184","Inpp5f","ENSMUSG00000042105;AF:7:128687546:128687607-128690627:128688489:128689246-128690627:+","AF","7","qF3"
"1185","Mndal","ENSMUSG00000090272;AF:1:173879990-173880151:173880305:173879990-173880442:173880881:-","AF","1","qH3"
"1186","Irf3","ENSMUSG00000003184;AF:7:44997689:44997908-44998705:44997949:44998066-44998705:+","AF","7","qB3"
"1187","Wdr45","ENSMUSG00000039382;AL:X:7724291-7725740:7725880:7724291-7726249:7726332:+","AL","X","qA1.1"
"1188","Ankhd1","ENSMUSG00000024483;A5:18:36641505-36641577:36641478-36641577:+","A5","18","qB2"
"1189","Rnf141","ENSMUSG00000030788;AF:7:110837270-110843799:110844126:110837270-110844339:110844350:-","AF","7","qE3"
"1190","Fam241b","ENSMUSG00000020083;SE:10:62134761-62142266:62142349-62143870:-","SE","10","qB4"
"1191","Czib","ENSMUSG00000028608;A3:4:107893411-107894873:107893411-107896871:+","A3","4","qC7"
"1192","Naa60","ENSMUSG00000005982;AF:16:3872375:3872581-3894369:3884668:3884806-3894369:+","AF","16","qA1"
"1193","Arhgef39","ENSMUSG00000051517;A3:4:43496720-43496821:43496717-43496821:-","A3","4","qA5"
"1194","Sh2d1a","ENSMUSG00000005696;AF:X:42502497:42502859-42515287:42514313:42514475-42515287:+","AF","X","qA4"
"1195","Srgap3","ENSMUSG00000030257;MX:6:112749422-112754571:112754673-112759749:112749422-112757154:112757430-112759749:-","MX","6","qE3"
"1196","Dennd2d","ENSMUSG00000027901;SE:3:106482713-106483065:106483162-106486873:+","SE","3","qF2.3"
"1197","Spcs2","ENSMUSG00000035227;AF:7:99849059-99858764:99858876:99849059-99863228:99863371:-","AF","7","qE1"
"1198","St3gal6","ENSMUSG00000022747;AF:16:58507614-58523076:58523426:58507614-58523502:58523724:-","AF","16","qC1.2"
"1199","Add3","ENSMUSG00000025026;AF:19:53140443:53140714-53216801:53141597:53141664-53216801:+","AF","19","qD2"
"1200","Trak1","ENSMUSG00000032536;AL:9:121392051-121400236:121400795:121392051-121431479:121431525:+","AL","9","qF4"
"1201","Abhd4","ENSMUSG00000040997;AL:14:54267181-54267768:54267854:54267181-54270424:54270637:+","AL","14","qC2"
"1202","Mak","ENSMUSG00000021363;AF:13:41070465-41079461:41079538:41070465-41079602:41079706:-","AF","13","qA3.3"
"1203","Gmnn","ENSMUSG00000006715;AF:13:24760217-24761360:24761476:24760217-24761587:24761861:-","AF","13","qA3.1"
"1204","Mpzl1","ENSMUSG00000026566;AF:1:165608604-165633876:165634086:165608604-165634303:165634513:-","AF","1","qH2.2"
"1205","Kcnip2","ENSMUSG00000025221;AL:19:45791839:45792057-45794001:45792346:45793717-45794001:-","AL","19","qC3"
"1206","Relt","ENSMUSG00000008318;AF:7:100853115-100855375:100855429:100853115-100856217:100856302:-","AF","7","qE2"
"1207","Ston1","ENSMUSG00000033855;AF:17:88597684:88597741-88635121:88626833:88626862-88635121:+","AF","17","qE5"
"1208","Lnpep","ENSMUSG00000023845;AF:17:17575387-17575507:17575559:17575387-17578532:17578694:-","AF","17","qA3.2"
"1209","Slfn3","ENSMUSG00000018986;AF:11:83191330:83191408-83212544:83208796:83210223-83212544:+","AF","11","qC"
"1210","Alkbh1","ENSMUSG00000079036;AF:12:87440414-87441643:87441726:87440414-87443642:87443839:-","AF","12","qD2"
"1211","Alkbh1","ENSMUSG00000079036;AF:12:87440414-87441643:87441726:87440414-87443642:87443839:-","AF","12","qD2"
"1212","Ssh3","ENSMUSG00000034616;SE:19:4266637-4267747:4267974-4268545:-","SE","19","qA"
"1213","Bcl7c","ENSMUSG00000030814;AL:7:127666796:127667046-127705727:127704988:127705175-127705727:-","AL","7","qF3"
"1214","Nkiras1","ENSMUSG00000021772;MX:14:18271323-18276696:18276806-18278304:18271323-18276826:18276968-18278304:+","MX","14","qA1"
"1215","Atf1","ENSMUSG00000023027;SE:15:100232831-100252069:100252199-100254094:+","SE","15","qF1"
"1216","Dph5","ENSMUSG00000033554;AF:3:115887837:115888157-115888440:115888183:115888277-115888440:+","AF","3","qG1"
"1217","Wac","ENSMUSG00000024283;AF:18:7869196:7869459-7869991:7869501:7869577-7869991:+","AF","18","qA1"
"1218","Fbxo6","ENSMUSG00000055401;A5:4:148149666-148151614:148149666-148151830:-","A5","4","qE2"
"1219","Tcf4","ENSMUSG00000053477;AF:18:69347345:69347370-69349072:69348269:69348400-69349072:+","AF","18","qE2"
"1220","Tshz1","ENSMUSG00000046982;AF:18:84016241-84085020:84085075:84016241-84087618:84087706:-","AF","18","qE4"
"1221","Rcbtb2","ENSMUSG00000022106;AF:14:73142536:73142593-73151533:73143110:73143188-73151533:+","AF","14","qD3"
"1222","Asic3","ENSMUSG00000038276;RI:5:24415390:24415540-24415810:24415937:+","RI","5","qA3"
"1223","Lrrfip1","ENSMUSG00000026305;A5:1:91112814-91114596:91112714-91114596:+","A5","1","qD"
"1224","Aspg","ENSMUSG00000037686;MX:12:112112300-112112981:112113092-112114380:112112300-112114032:112114167-112114380:+","MX","12","qF1"
"1225","Sec24c","ENSMUSG00000039367;AF:14:20674339:20674388-20675731:20674429:20674737-20675731:+","AF","14","qA3"
"1226","Kcp","ENSMUSG00000059022;A3:6:29489153-29490066:29489150-29490066:-","A3","6","qA3.3"
"1227","Gas2","ENSMUSG00000030498;A5:7:51879370-51887912:51879241-51887912:+","A5","7","qB4"
"1228","Patz1","ENSMUSG00000020453;AF:11:3289167:3289347-3293280:3290457:3291884-3293280:+","AF","11","qA1"
"1229","Gstp3","ENSMUSG00000058216;SE:19:4058841-4059183:4059294-4059424:-","SE","19","qA"
"1230","4932438A13Rik","ENSMUSG00000037270;SE:3:37011794-37012485:37012685-37012880:+","SE","3","qB"
"1231","Hoxb9","ENSMUSG00000020875;A5:11:96272058-96274624:96271819-96274624:+","A5","11","qD"
"1232","Pafah2","ENSMUSG00000037366;SE:4:134403104-134404093:134404243-134410904:+","SE","4","qD3"
"1233","Csmd1","ENSMUSG00000060924;AL:8:16288022:16288747-16346571:16344863:16345817-16346571:-","AL","8","qA1.2-qA1.3"
"1234","Dnah8","ENSMUSG00000033826;AF:17:30624354:30624560-30635321:30626935:30627142-30635321:+","AF","17","qA3.3"
"1235","Ampd3","ENSMUSG00000005686;AF:7:110768206:110768379-110777799:110768911:110768932-110777799:+","AF","7","qE3"
"1236","Rad51d","ENSMUSG00000018841;SE:11:82883964-82889669:82889810-82889970:-","SE","11","qC"
"1237","Cog4","ENSMUSG00000031753;AF:8:110846600:110846812-110849868:110847024:110847209-110849868:+","AF","8","qE1"
"1238","Tecr","ENSMUSG00000031708;AF:8:83574528-83594340:83594484:83574528-83607891:83607971:-","AF","8","qC2"
"1239","Clic3","ENSMUSG00000015093;A5:2:25457990-25458115:25457974-25458115:+","A5","2","qA3"
"1240","Cyp2r1","ENSMUSG00000030670;SE:7:114552082-114552721:114552944-114554591:-","SE","7","qF1"
"1241","Cpne1","ENSMUSG00000074643;AF:2:156079464-156102454:156102628:156079464-156111828:156111909:-","AF","2","qH1"
"1242","Dmac2l","ENSMUSG00000054894;SE:12:69725014-69737951:69738061-69740899:+","SE","12","qC2"
"1243","Thoc7","ENSMUSG00000053453;AF:14:13954656-13960868:13961160:13954656-13961185:13961260:-","AF","14","qA1"
"1244","Myo1c","ENSMUSG00000017774;AF:11:75650504:75650764-75657492:75655873:75656201-75657492:+","AF","11","qB5"
"1245","Fars2","ENSMUSG00000021420;AL:13:36410230-36413473:36413741:36410230-36537301:36537590:+","AL","13","qA3.3"
"1246","Rai1","ENSMUSG00000062115;AF:11:60140084:60140370-60185096:60175879:60175961-60185096:+","AF","11","qB1.3"
"1247","Ccdc120","ENSMUSG00000031150;AF:X:7738523-7740155:7740207:7738523-7741212:7741341:-","AF","X","qA1.1"
"1248","Wipf1","ENSMUSG00000075284;AF:2:73447937-73453724:73453979:73447937-73486380:73486469:-","AF","2","qC3"
"1249","Ksr1","ENSMUSG00000018334;AF:11:79047444-79059658:79059875:79047444-79074346:79074486:-","AF","11","qB5"
"1250","Sec24c","ENSMUSG00000039367;AF:14:20674323:20674388-20675958:20674406:20674737-20675958:+","AF","14","qA3"
"1251","Stra6","ENSMUSG00000032327;AF:9:58063788:58063888-58135074:58131897:58132092-58135074:+","AF","9","qB"
"1252","Naxd","ENSMUSG00000031505;AF:8:11497584:11497626-11502622:11497633:11497740-11502622:+","AF","8","qA1.1"
"1253","Fam149b","ENSMUSG00000039599;SE:14:20356497-20363263:20363450-20374330:+","SE","14","qA3"
"1254","Tekt4","ENSMUSG00000024175;AF:17:25454615:25454750-25473736:25471590:25472255-25473736:+","AF","17","qA3.3"
"1255","Nrros","ENSMUSG00000052384;AF:16:32147673-32148059:32148118:32147673-32165332:32165482:-","AF","16","qB2"
"1256","Pex3","ENSMUSG00000019809;AF:10:13546481-13552826:13552864:13546481-13552949:13553120:-","AF","10","qA2"
"1257","Stxbp6","ENSMUSG00000046314;AF:12:45019655-45074099:45074154:45019655-45074195:45074226:-","AF","12","qB3"
"1258","Foxp2","ENSMUSG00000029563;AF:6:15184647:15184944-15196951:15185506:15185817-15196951:+","AF","6","qA1"
"1259","Tesc","ENSMUSG00000029359;SE:5:118041533-118045010:118045154-118046315:+","SE","5","qF"
"1260","Slc26a8","ENSMUSG00000036196;SE:17:28662014-28663564:28663728-28669903:-","SE","17","qA3.3"
"1261","Smarca2","ENSMUSG00000024921;AF:19:26729999:26730150-26751824:26750318:26750708-26751824:+","AF","19","qC1"
"1262","Hdac7","ENSMUSG00000022475;AF:15:97811628-97831359:97831767:97811628-97844106:97844302:-","AF","15","qF1"
"1263","Slc22a29","ENSMUSG00000075044;SE:19:8161631-8162649:8162757-8169155:-","SE","19","qA"
"1264","Tmem109","ENSMUSG00000034659;AL:19:10873928:10874486-10881652:10880502:10880886-10881652:-","AL","19","qA"
"1265","Map7","ENSMUSG00000019996;AF:10:20148995:20149080-20230784:20229795:20229898-20230784:+","AF","10","qA3"
"1266","Efna3","ENSMUSG00000028039;AF:3:89316752-89321561:89321631:89316752-89322706:89322965:-","AF","3","qF1"
"1267","Armc9","ENSMUSG00000062590;SE:1:86213105-86218848:86218898-86244566:+","SE","1","qC5"
"1268","Ankrd24","ENSMUSG00000054708;AF:10:81628540:81628640-81629549:81628706:81628925-81629549:+","AF","10","qC1"
"1269","Plec","ENSMUSG00000022565;AF:15:76194812-76197980:76198209:76194812-76208965:76209165:-","AF","15","qD3"
"1270","Rcbtb2","ENSMUSG00000022106;AF:14:73142723:73142822-73151533:73143110:73143188-73151533:+","AF","14","qD3"
"1271","Chchd3","ENSMUSG00000053768;MX:6:32792926-32794215:32794308-32803890:32792926-32801997:32802066-32803890:-","MX","6","qA3.3"
"1272","Plec","ENSMUSG00000022565;AF:15:76194812-76205598:76206322:76194812-76229358:76229497:-","AF","15","qD3"
"1273","Ptges3l","ENSMUSG00000097487;AL:11:101418812:101419186-101421865:101420871:101421194-101421865:-","AL","11","qD"
"1274","Pxn","ENSMUSG00000029528;AF:5:115542950:115543087-115544343:115543947:115544000-115544343:+","AF","5","qF"
"1275","Pced1b","ENSMUSG00000044250;A3:15:97361335-97384025:97361335-97384028:+","A3","15","qF1"
"1276","Mier2","ENSMUSG00000042570;AF:10:79550406-79554546:79554884:79550406-79555074:79555114:-","AF","10","qC1"
"1277","Pmvk","ENSMUSG00000027952;AF:3:89459118:89459464-89461882:89459571:89459886-89461882:+","AF","3","qF1"
"1278","Timm10b","ENSMUSG00000089847;A5:7:105641228-105643311:105641160-105643311:+","A5","7","qE3"
"1279","Camkv","ENSMUSG00000032936;AF:9:107935898:107936051-107945279:107937300:107937551-107945279:+","AF","9","qF1"
"1280","Sncaip","ENSMUSG00000024534;AF:18:52767994:52768137-52837964:52768732:52769058-52837964:+","AF","18","qD1"
"1281","Tardbp","ENSMUSG00000041459;A3:4:148617825-148618674:148617737-148618674:-","A3","4","qE2"
"1282","Polr2c","ENSMUSG00000031783;A3:8:94862233-94862521:94862233-94862810:+","A3","8","qC5"
"1283","H2-DMb1","ENSMUSG00000079547;AF:17:34155237:34155714-34157246:34156845:34156925-34157246:+","AF","17","qB1"
"1284","Pus7","ENSMUSG00000057541;AF:5:23778499-23779113:23779558:23778499-23783512:23783553:-","AF","5","qA3"
"1285","Ptk2","ENSMUSG00000022607;AF:15:73242477-73242868:73243016:73242477-73243035:73243247:-","AF","15","qD3"
"1286","St3gal6","ENSMUSG00000022747;AL:16:58493691:58493861-58507448:58502861:58503246-58507448:-","AL","16","qC1.2"
"1287","Sema3a","ENSMUSG00000028883;AF:5:13398688:13398789-13399876:13398997:13399135-13399876:+","AF","5","qA1"
"1288","Syt3","ENSMUSG00000030731;A3:7:44384949-44385929:44384949-44385951:+","A3","7","qB3"
"1289","Scnn1a","ENSMUSG00000030340;AF:6:125321279:125321291-125321953:125321521:125321772-125321953:+","AF","6","qF3"
"1290","Mdm4","ENSMUSG00000054387;SE:1:133003890-133004654:133004692-133009137:-","SE","1","qE4"
"1291","Myo18a","ENSMUSG00000000631;AF:11:77766736:77766886-77777235:77772151:77772225-77777235:+","AF","11","qB5"
"1292","Hagh","ENSMUSG00000024158;AF:17:24850576:24850668-24852731:24850748:24851083-24852731:+","AF","17","qA3.3"
"1293","Khsrp","ENSMUSG00000007670;AL:17:57022646:57022970-57024011:57023505:57023936-57024011:-","AL","17","qD"
"1294","Cux1","ENSMUSG00000029705;AF:5:136485851-136565380:136566351:136485851-136567178:136567490:-","AF","5","qG2"
"1295","Tcf4","ENSMUSG00000053477;AF:18:69521160:69521485-69564037:69563335:69563365-69564037:+","AF","18","qE2"
"1296","Zeb2","ENSMUSG00000026872;AF:2:45110157-45112823:45112890:45110157-45113236:45113248:-","AF","2","qB"
"1297","Srpk1","ENSMUSG00000004865;SE:17:28599869-28600243:28600456-28600869:-","SE","17","qA3.3"
"1298","Lrrtm4","ENSMUSG00000052581;AF:6:80018877:80019186-80021614:80019643:80019706-80021614:+","AF","6","qC3"
"1299","Fam118a","ENSMUSG00000022434;AF:15:85028948:85029063-85044780:85042742:85042984-85044780:+","AF","15","qE2"
"1300","Rmdn2","ENSMUSG00000036368;AL:17:79681682-79684666:79684976:79681682-79693091:79693192:+","AL","17","qE3"
"1301","Zbtb45","ENSMUSG00000049600;A5:7:13008329-13009682:13008329-13009766:-","A5","7","qA1"
"1302","1300017J02Rik","ENSMUSG00000033688;AF:9:103282667-103288181:103288224:103282667-103304794:103305082:-","AF","9","qF1"
"1303","Plec","ENSMUSG00000022565;AF:15:76194812-76197980:76198209:76194812-76205598:76206322:-","AF","15","qD3"
"1304","Coq6","ENSMUSG00000021235;RI:12:84370256:84370354-84370924:84371031:+","RI","12","qD1"
"1305","Fastk","ENSMUSG00000028959;SE:5:24442395-24443004:24443143-24443895:-","SE","5","qA3"
"1306","Rtel1","ENSMUSG00000038685;SE:2:181354442-181355009:181355125-181355310:+","SE","2","qH4"
"1307","Rnf123","ENSMUSG00000041528;AF:9:108077897-108079690:108079728:108077897-108083266:108083346:-","AF","9","qF1"
"1308","Tcf4","ENSMUSG00000053477;AF:18:69344492:69345025-69349072:69348269:69348400-69349072:+","AF","18","qE2"
"1309","Gm2042","ENSMUSG00000096276;SE:12:87954582-87956563:87956613-87957801:+","SE","12","qD2"
"1310","Ank3","ENSMUSG00000069601;AF:10:69534222:69534284-69808416:69785514:69785672-69808416:+","AF","10","qB5.3"
"1311","Txndc9","ENSMUSG00000058407;AF:1:37995841-37996489:37996658:37995841-37997164:37997893:-","AF","1","qB"
"1312","Gm16976","ENSMUSG00000085500;AF:14:44945073:44945223-44957511:44956874:44957161-44957511:+","AF","14","qC1"
"1313","Cenpf","ENSMUSG00000026605;A5:1:189646980-189648611:189646980-189648785:-","A5","1","qH6"
"1314","Stum","ENSMUSG00000053963;AF:1:180442723-180462169:180462612:180442723-180483128:180483504:-","AF","1","qH4"
"1315","Abhd11","ENSMUSG00000040532;RI:5:135010887:135011060-135011241:135011380:+","RI","5","qG2"
"1316","Elovl6","ENSMUSG00000041220;AF:3:129532355:129532768-129605041:129552380:129552583-129605041:+","AF","3","qG3"
"1317","Cldn12","ENSMUSG00000046798;AF:5:5513251-5514232:5514449:5513251-5514765:5514873:-","AF","5","qA1"
"1318","Sema4a","ENSMUSG00000028064;AF:3:88454846-88455548:88455739:88454846-88461147:88461182:-","AF","3","qF1"
"1319","Cfap45","ENSMUSG00000026546;AF:1:172526049:172526178-172527790:172526410:172526654-172527790:+","AF","1","qH3"
"1320","Engase","ENSMUSG00000033857;A5:11:118477248-118478883:118477130-118478883:+","A5","11","qE2"
"1321","Cisd3","ENSMUSG00000078695;AF:11:97685826:97685864-97686183:97685977:97686062-97686183:+","AF","11","qD"
"1322","Pold1","ENSMUSG00000038644;AF:7:44543436-44548612:44548733:44543436-44548755:44548838:-","AF","7","qB3"
"1323","Ptprc","ENSMUSG00000026395;AF:1:138175126-138175208:138175299:138175126-138175575:138175708:-","AF","1","qE4"
"1324","Trnau1ap","ENSMUSG00000028898;SE:4:132326045-132327122:132327178-132329353:-","SE","4","qD2.3"
"1325","Kcnj15","ENSMUSG00000062609;SE:16:95258374-95258853:95258956-95291811:+","SE","16","qC4"
"1326","Sphk1","ENSMUSG00000061878;AF:11:116531162:116531201-116533970:116531911:116532086-116533970:+","AF","11","qE2"
"1327","Nedd4l","ENSMUSG00000024589;AF:18:65023549:65023989-65074724:65050919:65051172-65074724:+","AF","18","qE1"
"1328","Fbxo6","ENSMUSG00000055401;AF:4:148149666-148151830:148151925:148149666-148152013:148152135:-","AF","4","qE2"
"1329","Elmo1","ENSMUSG00000041112;SE:13:20282990-20285315:20285359-20286720:+","SE","13","qA2"
"1330","Cdk19","ENSMUSG00000038481;AF:10:40339564:40339602-40394325:40349337:40349721-40394325:+","AF","10","qB1"
"1331","Klrc1","ENSMUSG00000030167;SE:6:129677815-129678296:129678397-129678724:-","SE","6","qF3"
"1332","Dbn1","ENSMUSG00000034675;AF:13:55483442-55487509:55487633:55483442-55487863:55488066:-","AF","13","qB1"
"1333","Gne","ENSMUSG00000028479;AF:4:44066960-44072362:44072778:44066960-44084048:44084177:-","AF","4","qB1"
"1334","Eps8l1","ENSMUSG00000006154;AF:7:4460715:4461024-4465359:4464493:4464656-4465359:+","AF","7","qA1"
"1335","Dctd","ENSMUSG00000031562;AF:8:48099092:48099141-48111659:48110165:48110248-48111659:+","AF","8","qB1.2"
"1336","Tfeb","ENSMUSG00000023990;AF:17:47737600:47737766-47785965:47763170:47763266-47785965:+","AF","17","qC"
"1337","Cmtm5","ENSMUSG00000040759;AF:14:54936497:54936783-54938582:54937781:54938047-54938582:+","AF","14","qC3"
"1338","Dlc1","ENSMUSG00000031523;AF:8:36599440-36613559:36613874:36599440-36732588:36733054:-","AF","8","qA4"
"1339","Eml6","ENSMUSG00000044072;A3:11:29819184-29821639:29819092-29821639:-","A3","11","qA3.3"
"1340","Epb41","ENSMUSG00000028906;SE:4:131962986-131963929:131963970-131964131:-","SE","4","qD2.3"
"1341","Synj2","ENSMUSG00000023805;SE:17:6028586-6029684:6029834-6032697:+","SE","17","qA1"
"1342","Dlg4","ENSMUSG00000020886;AF:11:70026824:70026988-70030399:70029487:70029708-70030399:+","AF","11","qB3"
"1343","Nacad","ENSMUSG00000041073;SE:11:6598952-6599036:6599235-6599376:-","SE","11","qA1"
"1344","Sh3d19","ENSMUSG00000028082;AF:3:85971109:85971424-86040826:86038877:86039000-86040826:+","AF","3","qF1"
"1345","Relb","ENSMUSG00000002983;AF:7:19627970-19628076:19628473:19627970-19628608:19628784:-","AF","7","qA3"
"1346","Sun2","ENSMUSG00000042524;AF:15:79739881-79742003:79742115:79739881-79742339:79742456:-","AF","15","qE1"
"1347","Tlr3","ENSMUSG00000031639;AF:8:45409978-45410120:45410377:45409978-45410453:45410618:-","AF","8","qB1.1"
"1348","Mettl21a","ENSMUSG00000025956;AL:1:64606480:64608137-64615098:64614204:64614268-64615098:-","AL","1","qC2"
"1349","Nsmf","ENSMUSG00000006476;SE:2:25057176-25057965:25057970-25059021:+","SE","2","qA3"
"1350","Aurkaip1","ENSMUSG00000065990;AF:4:155831272:155831456-155831983:155831619:155831735-155831983:+","AF","4","qE2"
"1351","Atg4b","ENSMUSG00000026280;AF:1:93751500:93751581-93768053:93755045:93755054-93768053:+","AF","1","qD"
"1352","Tenm2","ENSMUSG00000049336;SE:11:36141683-36147015:36147209-36163719:-","SE","11","qA4-qA5"
"1353","Lnpk","ENSMUSG00000009207;AF:2:74573626-74578198:74578223:74573626-74578819:74578931:-","AF","2","qC3"
